player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
1,2016,7,0,200,1,1,0,622,116,270,703,3015,162,162,27,1,26,68,67,1,2,71,0,7,0,3,7,0,-2.7212,0,-3.6541,-1.657
1,2016,7,0,200,1,3,0,622,116,270,703,0,162,162,27,1,26,68,67,0,0,71,0,7,0,3,7,0,0.0,0,0.0,0.0
1,2017,7,0,200,1,1,0,627,113,286,699,3036,162,162,26,1,18,63,57,3,1,62,0,16,0,2,8,0,-3.244,0,-1.2791,-2.7927
1,2017,7,0,200,1,3,0,627,113,286,699,0,162,162,26,1,18,63,57,0,0,62,0,16,0,2,8,0,0.0,0,0.0,0.0
1,2018,7,0,200,1,1,0,644,118,271,698,2975,162,162,34,1,25,66,64,0,2,42,0,12,0,3,9,0,-4.1045,0,1.1562,-2.4369
1,2018,7,0,200,1,3,0,644,118,271,698,0,162,162,34,1,25,66,64,0,0,42,0,12,0,3,9,0,0.0,0,0.0,0.0
1,2019,7,0,200,1,1,0,595,133,243,693,3007,162,162,27,2,25,71,65,4,3,76,0,13,0,5,17,0,0.0478,0,-4.8348,0.547
1,2019,7,0,200,1,3,0,595,133,243,693,0,162,162,27,2,25,71,65,0,0,76,0,13,0,5,17,0,0.0,0,0.0,0.0
1,2020,7,0,200,1,1,0,611,129,255,698,2998,162,162,32,1,30,78,81,2,1,78,0,10,0,3,6,0,-0.4988,0,-0.4043,0.7498
1,2020,7,0,200,1,3,0,611,129,255,698,0,162,162,32,1,30,78,81,0,0,78,0,10,0,3,6,0,0.0,0,0.0,0.0
1,2021,7,0,200,1,1,0,621,130,271,696,3111,162,162,24,3,21,81,59,0,0,65,0,17,0,1,9,0,-1.3015,0,-1.2235,-0.7791
1,2021,7,0,200,1,3,0,621,130,271,696,0,162,162,24,3,21,81,59,0,0,65,0,17,0,1,9,0,0.0,0,0.0,0.0
1,2022,7,0,200,1,1,0,619,134,263,690,3020,162,162,21,1,28,82,87,2,3,67,0,9,0,0,4,0,0.4609,0,1.3043,0.0007
1,2022,7,0,200,1,3,0,619,134,263,690,0,162,162,21,1,28,82,87,0,0,67,0,9,0,0,4,0,0.0,0,0.0,0.0
1,2023,7,0,200,1,1,0,643,130,246,702,2968,162,162,26,1,31,80,66,1,2,50,0,14,0,3,6,0,-2.8848,0,-1.6405,-1.34
1,2023,7,0,200,1,3,0,643,130,246,702,0,162,162,26,1,31,80,66,0,0,50,0,14,0,3,6,0,0.0,0,0.0,0.0
1,2024,7,0,200,1,1,0,627,141,274,700,3113,162,162,32,2,28,78,60,1,2,65,0,15,0,2,6,0,-0.7419,0,-3.1121,0.2619
1,2024,7,0,200,1,3,0,627,141,274,700,0,162,162,32,2,28,78,60,0,0,65,0,15,0,2,6,0,0.0,0,0.0,0.0
1,2025,7,0,200,1,1,0,627,126,266,688,2978,162,162,25,1,28,72,79,3,4,52,0,17,0,2,7,0,-2.4131,0,0.8111,-1.093
1,2025,7,0,200,1,3,0,627,126,266,688,0,162,162,25,1,28,72,79,0,0,52,0,17,0,2,7,0,0.0,0,0.0,0.0
2,2016,3,0,200,1,1,0,616,178,69,687,2478,162,162,37,6,20,91,66,0,1,62,10,16,1,3,5,0,1.8355,0,1.236,3.3792
2,2016,3,0,200,1,3,0,616,178,69,687,0,162,162,37,6,20,91,66,0,0,62,10,16,1,3,5,0,0.0,0,0.0,0.0
2,2017,3,0,200,1,1,0,594,172,72,685,2733,162,162,35,2,15,80,75,3,1,78,4,15,0,6,7,0,2.117,0,-0.9445,3.2056
2,2017,3,0,200,1,3,0,594,172,72,685,0,162,162,35,2,15,80,75,0,0,78,4,15,0,6,7,0,0.0,0,0.0,0.0
2,2018,3,0,200,1,1,0,611,178,55,685,2686,162,162,30,4,11,94,61,2,1,65,3,18,0,2,7,0,2.1012,0,0.5604,2.6868
2,2018,3,0,200,1,3,0,611,178,55,685,0,162,162,30,4,11,94,61,0,0,65,3,18,0,2,7,0,0.0,0,0.0,0.0
2,2019,3,0,200,1,1,0,618,163,73,679,2649,162,162,25,5,18,77,68,0,0,48,3,14,0,7,6,0,-0.2434,0,-0.8597,1.6788
2,2019,3,0,200,1,3,0,618,163,73,679,0,162,162,25,5,18,77,68,0,0,48,3,14,0,7,6,0,0.0,0,0.0,0.0
2,2020,3,0,200,1,1,0,620,187,81,690,2693,162,162,37,4,12,86,61,1,0,64,2,12,0,0,5,1,0.0475,0,-2.8912,2.9147
2,2020,3,0,200,1,3,0,620,187,81,690,0,162,162,37,4,12,86,61,0,0,64,2,12,0,0,5,1,0.0,0,0.0,0.0
2,2021,3,0,200,1,1,0,613,202,62,686,2648,162,162,35,7,9,73,74,0,1,68,10,12,0,2,3,0,3.6802,0,-1.9122,3.563
2,2021,3,0,200,1,3,0,613,202,62,686,0,162,162,35,7,9,73,74,0,0,68,10,12,0,2,3,0,0.0,0,0.0,0.0
2,2022,3,0,200,1,1,0,615,194,77,677,2539,162,162,41,5,17,79,111,1,1,51,5,19,0,5,6,0,2.82,0,-0.0099,4.0352
2,2022,3,0,200,1,3,0,615,194,77,677,0,162,162,41,5,17,79,111,0,0,51,5,19,0,5,6,0,0.0,0,0.0,0.0
2,2023,3,0,200,1,1,0,615,193,58,694,2732,162,162,43,2,20,98,100,2,1,66,4,13,0,8,5,0,5.2371,0,-3.8205,4.4827
2,2023,3,0,200,1,3,0,615,193,58,694,0,162,162,43,2,20,98,100,0,0,66,4,13,0,8,5,0,0.0,0,0.0,0.0
2,2024,3,0,200,1,1,0,624,218,86,701,2655,163,163,47,7,15,104,96,2,0,63,6,10,0,6,8,0,5.8786,0,-2.3353,5.7612
2,2024,3,0,200,1,3,0,624,218,86,701,0,163,163,47,7,15,104,96,0,0,63,6,10,0,6,8,0,0.0,0,0.0,0.0
2,2025,3,0,200,1,1,0,601,200,55,684,2602,162,162,42,4,10,75,75,1,1,67,8,19,0,6,10,0,2.8495,0,-4.2264,3.8863
2,2025,3,0,200,1,3,0,601,200,55,684,0,162,162,42,4,10,75,75,0,0,67,8,19,0,6,10,0,0.0,0,0.0,0.0
3,2016,5,0,200,1,1,0,323,45,117,363,1425,96,96,10,0,9,22,22,4,1,33,0,14,3,1,3,0,-3.2105,0,0.0946,-2.4888
3,2016,5,0,200,1,3,0,323,45,117,363,0,96,96,10,0,9,22,22,0,0,33,0,14,3,1,3,0,0.0,0,0.0,0.0
3,2017,5,0,200,1,1,0,324,63,117,362,1406,96,96,4,0,3,21,24,6,6,25,0,8,5,3,5,0,-2.3309,0,-0.3056,-2.5858
3,2017,5,0,200,1,3,0,324,63,117,362,0,96,96,4,0,3,21,24,0,0,25,0,8,5,3,5,0,0.0,0,0.0,0.0
3,2018,5,0,200,1,1,0,331,69,122,378,1517,96,96,9,0,10,39,30,7,2,39,0,6,2,1,5,0,-0.7393,0,1.2946,-0.2831
3,2018,5,0,200,1,3,0,331,69,122,378,0,96,96,9,0,10,39,30,0,0,39,0,6,2,1,5,0,0.0,0,0.0,0.0
3,2019,5,0,200,1,1,0,338,76,124,377,1378,96,96,3,0,7,44,29,3,1,28,0,9,6,3,2,0,-1.1166,0,0.8235,-1.1639
3,2019,5,0,200,1,3,0,338,76,124,377,0,96,96,3,0,7,44,29,0,0,28,0,9,6,3,2,0,0.0,0,0.0,0.0
3,2020,5,0,200,1,1,0,328,68,117,361,1365,96,96,7,0,6,35,25,6,3,22,0,2,4,3,4,0,-1.7507,0,-1.0333,-1.6938
3,2020,5,0,200,1,3,0,328,68,117,361,0,96,96,7,0,6,35,25,0,0,22,0,2,4,3,4,0,0.0,0,0.0,0.0
3,2021,5,0,200,1,1,0,327,66,112,369,1414,96,96,8,0,7,33,24,1,1,30,0,4,2,5,5,0,-1.488,0,-1.4375,-1.1809
3,2021,5,0,200,1,3,0,327,66,112,369,0,96,96,8,0,7,33,24,0,0,30,0,4,2,5,5,0,0.0,0,0.0,0.0
3,2022,5,0,200,1,1,0,338,78,96,369,1414,96,96,10,1,10,40,33,4,3,23,0,7,3,1,4,0,-1.3827,0,-0.6609,-0.6589
3,2022,5,0,200,1,3,0,338,78,96,369,0,96,96,10,1,10,40,33,0,0,23,0,7,3,1,4,0,0.0,0,0.0,0.0
3,2023,5,0,200,1,1,0,336,69,115,361,1373,96,96,12,0,8,29,22,2,1,17,0,7,7,1,0,0,-2.0554,0,-2.4347,-1.8881
3,2023,5,0,200,1,3,0,336,69,115,361,0,96,96,12,0,8,29,22,0,0,17,0,7,7,1,0,0,0.0,0,0.0,0.0
3,2024,5,0,200,1,1,0,335,58,128,359,1398,96,96,5,0,5,19,20,2,0,18,0,8,0,3,3,0,-3.0001,0,-0.603,-2.9706
3,2024,5,0,200,1,3,0,335,58,128,359,0,96,96,5,0,5,19,20,0,0,18,0,8,0,3,3,0,0.0,0,0.0,0.0
3,2025,5,0,200,1,1,0,338,60,122,380,1477,99,99,7,1,9,30,22,1,4,32,0,5,6,2,2,0,-2.2277,0,-0.9197,-2.0875
3,2025,5,0,200,1,3,0,338,60,122,380,0,99,99,7,1,9,30,22,0,0,32,0,5,6,2,2,0,0.0,0,0.0,0.0
3,2025,5,0,200,1,21,0,17,1,10,19,81,5,5,1,0,0,2,1,0,0,2,0,0,0,0,0,0,-0.0961,0,0.0214,0.0
7,2016,8,0,200,1,1,0,507,151,82,569,2009,142,140,41,0,21,68,72,0,2,51,8,15,1,5,5,0,1.9462,0,-1.1889,3.1482
7,2016,8,0,200,1,3,0,507,151,82,569,0,142,140,41,0,21,68,72,0,0,51,8,15,1,5,5,0,0.0,0,0.0,0.0
7,2017,8,0,200,1,1,0,529,160,73,579,2081,144,140,43,2,18,70,88,1,0,41,5,20,0,6,3,0,2.3066,0,-5.1471,2.3387
7,2017,8,0,200,1,3,0,529,160,73,579,0,144,140,43,2,18,70,88,0,0,41,5,20,0,6,3,0,0.0,0,0.0,0.0
7,2018,8,0,200,1,1,0,524,148,86,584,2135,144,140,40,2,16,73,87,2,3,49,7,21,0,7,3,1,1.079,0,1.3906,2.3878
7,2018,8,0,200,1,3,0,524,148,86,584,0,144,140,40,2,16,73,87,0,0,49,7,21,0,7,3,1,0.0,0,0.0,0.0
7,2019,8,0,200,1,1,0,508,156,91,575,2065,143,140,40,0,20,75,80,0,0,55,5,7,0,3,9,0,4.9101,0,-3.9271,3.6169
7,2019,8,0,200,1,3,0,508,156,91,575,0,143,140,40,0,20,75,80,0,0,55,5,7,0,3,9,0,0.0,0,0.0,0.0
7,2020,8,0,200,1,1,0,535,149,85,588,2181,150,140,36,2,26,71,94,1,0,39,8,17,0,5,9,0,2.5691,0,-3.0794,2.4293
7,2020,8,0,200,1,3,0,535,149,85,588,0,150,140,36,2,26,71,94,0,0,39,8,17,0,5,9,0,0.0,0,0.0,0.0
7,2021,8,0,200,1,1,0,514,152,81,570,2040,142,140,40,0,24,75,89,0,0,43,5,7,0,7,6,0,2.6258,0,0.3593,3.472
7,2021,8,0,200,1,3,0,514,152,81,570,0,141,140,40,0,24,75,89,0,0,43,5,7,0,7,6,0,0.0,0,0.0,0.0
7,2022,8,0,200,1,1,0,507,139,90,575,2025,144,140,33,1,26,71,79,3,1,55,6,16,1,5,6,1,2.6888,0,-1.3891,2.9367
7,2022,8,0,200,1,3,0,507,139,90,575,0,144,140,33,1,26,71,79,0,0,55,6,16,1,5,6,1,0.0,0,0.0,0.0
7,2023,8,0,200,1,1,0,524,147,82,590,2059,143,140,27,1,29,84,92,1,0,50,9,15,0,6,10,0,2.4977,0,-2.3629,2.7316
7,2023,8,0,200,1,3,0,524,147,82,590,0,143,140,27,1,29,84,92,0,0,50,9,15,0,6,10,0,0.0,0,0.0,0.0
7,2024,8,0,200,1,1,0,527,159,94,583,2101,142,140,32,2,25,67,97,0,0,45,5,12,0,3,7,1,2.4787,0,-2.9309,3.5373
7,2024,8,0,200,1,3,0,527,159,94,583,0,142,140,32,2,25,67,97,0,0,45,5,12,0,3,7,1,0.0,0,0.0,0.0
7,2025,8,0,200,1,1,0,513,124,94,577,2080,144,140,19,1,18,54,67,0,3,49,5,19,0,4,11,0,-0.8735,0,-5.6989,-0.1218
7,2025,8,0,200,1,3,0,513,124,94,577,0,144,140,19,1,18,54,67,0,0,49,5,19,0,4,11,0,0.0,0,0.0,0.0
9,2016,24,0,200,1,1,0,140,35,27,151,533,37,32,4,1,3,16,13,1,1,9,1,2,0,1,1,0,-0.5259,0,0.5774,-0.0879
9,2016,24,0,200,1,3,0,140,35,27,151,0,37,32,4,1,3,16,13,0,0,9,1,2,0,1,1,0,0.0,0,0.0,0.0
9,2017,24,0,200,1,1,0,129,25,30,141,493,35,32,4,0,2,9,15,0,1,10,1,5,0,2,0,0,-0.8297,0,-0.9747,-0.8152
9,2017,24,0,200,1,3,0,129,25,30,141,0,35,32,4,0,2,9,15,0,0,10,1,5,0,2,0,0,0.0,0,0.0,0.0
9,2018,24,0,200,1,1,0,124,37,31,143,545,34,32,3,0,3,19,12,3,1,16,1,4,0,0,3,0,0.0223,0,0.1333,0.7694
9,2018,24,0,200,1,3,0,124,37,31,143,0,34,32,3,0,3,19,12,0,0,16,1,4,0,0,3,0,0.0,0,0.0,0.0
9,2019,24,0,200,1,1,0,130,37,31,146,533,35,32,10,3,4,29,23,2,0,14,1,2,0,1,1,0,0.9823,0,0.1719,1.0138
9,2019,24,0,200,1,3,0,130,37,31,146,0,35,32,10,3,4,29,23,0,0,14,1,2,0,1,1,0,0.0,0,0.0,0.0
9,2020,24,0,200,1,1,0,137,33,28,147,569,34,32,7,0,5,14,16,0,0,7,0,3,0,0,3,0,-0.6879,0,-1.4624,0.0755
9,2020,24,0,200,1,3,0,137,33,28,147,0,34,32,7,0,5,14,16,0,0,7,0,3,0,0,3,0,0.0,0,0.0,0.0
9,2021,24,0,200,1,1,0,123,36,23,142,494,36,32,4,1,4,21,20,1,1,13,2,1,0,1,5,0,1.1334,0,-0.2246,0.6874
9,2021,24,0,200,1,3,0,123,36,23,142,0,36,32,4,1,4,21,20,0,0,13,2,1,0,1,5,0,0.0,0,0.0,0.0
9,2022,24,0,200,1,1,0,127,33,22,141,484,35,32,8,0,5,16,20,1,0,13,3,2,0,0,1,0,0.8063,0,1.5757,0.7001
9,2022,24,0,200,1,3,0,127,33,22,141,0,35,32,8,0,5,16,20,0,0,13,3,2,0,0,1,0,0.0,0,0.0,0.0
9,2023,24,0,200,1,1,0,122,32,19,139,489,34,32,7,1,4,18,17,5,0,13,2,4,0,2,2,0,-0.366,0,0.1405,0.3902
9,2023,24,0,200,1,3,0,122,32,19,139,0,34,32,7,1,4,18,17,0,0,13,2,4,0,2,2,0,0.0,0,0.0,0.0
9,2024,24,0,200,1,1,0,127,34,28,143,509,36,32,9,0,4,21,18,1,0,15,2,3,0,0,1,0,0.5831,0,1.1321,0.7643
9,2024,24,0,200,1,3,0,127,34,28,143,0,36,32,9,0,4,21,18,0,0,15,2,3,0,0,1,0,0.0,0,0.0,0.0
9,2025,24,0,200,1,1,0,128,42,22,138,524,33,31,4,0,2,15,20,1,1,4,1,1,0,4,2,0,0.3089,0,-0.2135,0.5191
9,2025,24,0,200,1,3,0,128,42,22,138,0,33,31,4,0,2,15,20,0,0,4,1,1,0,4,2,0,0.0,0,0.0,0.0
9,2025,24,0,200,1,21,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0104,0,0.0354,0.0
10,2016,11,0,200,1,1,0,599,155,131,673,2788,162,162,31,2,28,87,92,2,1,64,8,7,1,3,6,0,1.7851,0,1.7023,3.2667
10,2016,11,0,200,1,3,0,599,155,131,673,0,162,162,31,2,28,87,92,0,0,64,8,7,1,3,6,0,0.0,0,0.0,0.0
10,2017,11,0,200,1,1,0,575,138,127,658,2705,162,162,26,2,28,71,81,0,0,76,5,11,1,2,4,0,1.4031,0,-4.6506,1.7879
10,2017,11,0,200,1,3,0,575,138,127,658,0,162,162,26,2,28,71,81,0,0,76,5,11,1,2,4,0,0.0,0,0.0,0.0
10,2018,11,0,200,1,1,0,581,153,129,660,2806,162,162,21,2,28,76,77,2,0,69,1,7,0,4,6,0,2.2566,0,-1.8412,2.9625
10,2018,11,0,200,1,3,0,581,153,129,660,0,162,162,21,2,28,76,77,0,0,69,1,7,0,4,6,0,0.0,0,0.0,0.0
10,2019,11,0,200,1,1,0,586,149,118,655,2833,162,162,27,4,32,86,92,4,0,60,1,8,0,1,8,0,1.6224,0,1.7826,3.8696
10,2019,11,0,200,1,3,0,586,149,118,655,0,162,162,27,4,32,86,92,0,0,60,1,8,0,1,8,0,0.0,0,0.0,0.0
10,2020,11,0,200,1,1,0,578,131,130,655,2737,162,162,33,2,23,69,72,0,1,66,4,8,1,3,7,0,-0.0459,0,-0.8738,1.6809
10,2020,11,0,200,1,3,0,578,131,130,655,0,162,162,33,2,23,69,72,0,0,66,4,8,1,3,7,0,0.0,0,0.0,0.0
10,2021,11,0,200,1,1,0,559,134,96,655,2682,162,162,19,6,24,81,76,1,1,86,8,13,0,3,7,0,0.7942,0,-0.12,2.2101
10,2021,11,0,200,1,3,0,559,134,96,655,0,162,162,19,6,24,81,76,0,0,86,8,13,0,3,7,0,0.0,0,0.0,0.0
10,2022,11,0,200,1,1,0,576,154,137,658,2779,162,162,36,3,30,86,87,3,1,73,5,17,2,2,5,0,2.4398,0,-1.5103,3.4572
10,2022,11,0,200,1,3,0,576,154,137,658,0,162,162,36,3,30,86,87,0,0,73,5,17,2,2,5,0,0.0,0,0.0,0.0
10,2023,11,0,200,1,1,0,603,140,141,666,2801,162,162,24,5,22,56,78,3,1,55,4,12,0,5,3,0,-1.3724,0,0.8388,0.2913
10,2023,11,0,200,1,3,0,603,140,141,666,0,162,162,24,5,22,56,78,0,0,55,4,12,0,5,3,0,0.0,0,0.0,0.0
10,2024,11,0,200,1,1,0,569,135,113,654,2638,162,162,19,5,15,61,61,1,2,71,3,10,1,4,9,0,1.1433,0,-2.6436,0.5503
10,2024,11,0,200,1,3,0,569,135,113,654,0,162,162,19,5,15,61,61,0,0,71,3,10,1,4,9,0,0.0,0,0.0,0.0
10,2025,11,0,200,1,1,0,588,150,132,657,2755,162,162,30,4,19,71,96,3,1,62,6,11,1,4,2,0,0.2447,0,2.3608,1.8124
10,2025,11,0,200,1,3,0,588,150,132,657,0,162,162,30,4,19,71,96,0,0,62,6,11,1,4,2,0,0.0,0,0.0,0.0
14,2016,2,0,200,1,1,0,524,116,117,610,2665,162,162,16,4,18,75,65,0,4,70,0,12,5,4,7,0,-0.619,0,0.8369,3.8712
14,2016,2,0,200,1,3,0,524,116,117,610,0,162,162,16,4,18,75,65,0,0,70,0,12,5,4,7,0,0.0,0,0.0,0.0
14,2017,2,0,200,1,1,0,550,131,110,624,2778,162,162,24,2,14,72,72,3,1,61,0,15,0,6,7,0,-2.314,0,1.342,3.947
14,2017,2,0,200,1,3,0,550,131,110,624,0,162,162,24,2,14,72,72,0,0,61,0,15,0,6,7,0,0.0,0,0.0,0.0
14,2018,2,0,200,1,1,0,529,127,104,610,2779,162,162,20,3,17,71,70,2,0,68,0,7,0,8,5,0,1.7169,0,-0.4399,3.4302
14,2018,2,0,200,1,3,0,529,127,104,610,0,162,162,20,3,17,71,70,0,0,68,0,7,0,8,5,0,0.0,0,0.0,0.0
14,2019,2,0,200,1,1,0,540,149,111,611,2772,162,162,22,4,16,69,62,0,1,61,0,14,1,4,5,0,0.76,0,-0.8173,5.2221
14,2019,2,0,200,1,3,0,540,149,111,611,0,162,162,22,4,16,69,62,0,0,61,0,14,1,4,5,0,0.0,0,0.0,0.0
14,2020,2,0,200,1,1,0,515,119,100,601,2649,162,162,19,3,12,66,58,1,0,71,0,19,1,5,8,1,-0.4859,0,-3.9551,3.1522
14,2020,2,0,200,1,3,0,515,119,100,601,0,162,162,19,3,12,66,58,0,0,71,0,19,1,5,8,1,0.0,0,0.0,0.0
14,2021,2,0,200,1,1,0,527,118,116,594,2645,162,162,20,1,10,58,57,0,1,61,0,10,0,3,3,0,0.3546,0,-0.4827,2.3838
14,2021,2,0,200,1,3,0,527,118,116,594,0,162,162,20,1,10,58,57,0,0,61,0,10,0,3,3,0,0.0,0,0.0,0.0
14,2022,2,0,200,1,1,0,522,129,111,615,2681,162,162,19,3,14,67,60,1,4,78,0,13,5,3,7,0,-1.4997,0,1.0606,4.6118
14,2022,2,0,200,1,3,0,522,129,111,615,0,162,162,19,3,14,67,60,0,0,78,0,13,5,3,7,0,0.0,0,0.0,0.0
14,2023,2,0,200,1,1,0,541,135,102,608,2697,162,162,29,5,16,73,63,1,0,54,0,13,2,9,2,0,-0.3432,0,-3.3664,3.4497
14,2023,2,0,200,1,3,0,541,135,102,608,0,162,162,29,5,16,73,63,0,0,54,0,13,2,9,2,0,0.0,0,0.0,0.0
14,2024,2,0,200,1,1,0,542,133,107,615,2725,162,162,23,1,12,77,54,0,0,60,0,12,2,5,6,0,-2.8234,0,-1.8867,3.6492
14,2024,2,0,200,1,3,0,542,133,107,615,0,162,162,23,1,12,77,54,0,0,60,0,12,2,5,6,0,0.0,0,0.0,0.0
14,2025,2,0,200,1,1,0,523,129,107,601,2609,162,162,19,3,21,75,81,2,1,63,0,10,1,5,9,0,0.9133,0,1.0358,5.7
14,2025,2,0,200,1,3,0,523,129,107,601,0,162,162,19,3,21,75,81,0,0,63,0,10,1,5,9,0,0.0,0,0.0,0.0
16,2016,2,0,200,1,1,0,3,0,2,4,19,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2781,0,0.0,-0.0308
16,2016,2,0,200,1,3,0,3,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0
16,2017,2,0,200,1,1,0,3,0,2,3,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272,0,0.0,-0.2043
16,2017,2,0,200,1,3,0,3,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2018,2,0,200,1,1,0,1,0,0,2,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0381,0,0.0,-0.1215
16,2018,2,0,200,1,3,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0
16,2019,2,0,200,1,1,0,4,1,1,5,17,39,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-0.0454,0,0.0,-0.0566
16,2019,2,0,200,1,3,0,4,1,1,5,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0
16,2020,2,0,200,1,1,0,3,0,1,5,9,45,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-0.2145,0,0.0,-0.15
16,2020,2,0,200,1,3,0,3,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0,0.0,0.0
16,2021,2,0,200,1,1,0,7,4,2,8,34,58,0,1,0,2,3,6,0,0,1,0,0,0,0,0,0,0.2713,0,0.0,0.2674
16,2021,2,0,200,1,3,0,7,4,2,8,0,6,0,1,0,2,3,6,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2022,2,0,200,1,1,0,1,0,1,1,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337,0,0.0,-0.1189
16,2022,2,0,200,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2023,2,0,200,1,1,0,9,2,5,9,38,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1728,0,-0.0338,-0.1575
16,2023,2,0,200,1,3,0,9,2,5,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2024,2,0,200,1,1,0,2,1,1,2,8,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1046,0,0.0,0.0594
16,2024,2,0,200,1,3,0,2,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2025,2,0,200,1,1,0,6,1,3,6,26,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937,0,0.0,-0.0053
16,2025,2,0,200,1,3,0,6,1,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
18,2016,2,0,200,1,1,0,620,200,87,705,2862,155,155,55,1,13,92,75,10,9,75,13,14,0,4,6,0,3.0383,0,0.6029,5.3893
18,2016,2,0,200,1,3,0,620,200,87,705,0,155,155,55,1,13,92,75,0,0,75,13,14,0,4,6,0,0.0,0,0.0,0.0
18,2017,2,0,200,1,1,0,628,190,117,704,2873,154,154,35,1,25,90,114,10,5,59,7,8,0,7,10,0,3.5269,0,1.2449,5.7486
18,2017,2,0,200,1,3,0,628,190,117,704,0,154,154,35,1,25,90,114,0,0,59,7,8,0,7,10,0,0.0,0,0.0,0.0
18,2018,2,0,200,1,1,0,604,168,114,699,2853,154,154,48,1,20,103,91,7,8,81,15,7,0,2,12,0,3.2995,0,3.1144,4.6678
18,2018,2,0,200,1,3,0,604,168,114,699,0,154,154,48,1,20,103,91,0,0,81,15,7,0,2,12,0,0.0,0,0.0,0.0
18,2019,2,0,200,1,1,0,617,166,119,704,2773,154,154,36,7,18,91,70,11,7,70,10,16,0,6,10,1,-0.3069,0,-1.0697,3.9069
18,2019,2,0,200,1,3,0,617,166,119,704,0,154,154,36,7,18,91,70,0,0,70,10,16,0,6,10,1,0.0,0,0.0,0.0
18,2020,2,0,200,1,1,0,612,161,96,694,2770,154,154,43,1,22,81,81,11,5,74,9,12,0,4,4,0,0.06,0,1.237,4.1511
18,2020,2,0,200,1,3,0,612,161,96,694,0,154,154,43,1,22,81,81,0,0,74,9,12,0,4,4,0,0.0,0,0.0,0.0
18,2021,2,0,200,1,1,0,615,182,113,689,2725,154,154,40,1,25,83,87,9,2,67,9,11,0,4,3,0,3.2379,0,-2.6569,5.2314
18,2021,2,0,200,1,3,0,615,182,113,689,0,154,154,40,1,25,83,87,0,0,67,9,11,0,4,3,0,0.0,0,0.0,0.0
18,2022,2,0,200,1,1,0,617,200,83,708,2828,155,155,43,3,28,100,88,8,7,83,8,19,0,4,4,0,2.2673,0,-4.8667,6.9142
18,2022,2,0,200,1,3,0,617,200,83,708,0,155,155,43,3,28,100,88,0,0,83,8,19,0,4,4,0,0.0,0,0.0,0.0
18,2023,2,0,200,1,1,0,605,186,104,694,2805,154,154,44,1,27,93,103,12,3,78,11,8,1,2,8,0,4.5568,0,3.0751,6.9646
18,2023,2,0,200,1,3,0,605,186,104,694,0,154,154,44,1,27,93,103,0,0,78,11,8,1,2,8,0,0.0,0,0.0,0.0
18,2024,2,0,200,1,1,0,623,177,108,698,2765,154,154,35,4,30,87,111,9,6,62,9,16,0,3,10,0,3.8021,0,-2.4934,4.6933
18,2024,2,0,200,1,3,0,623,177,108,698,0,154,154,35,4,30,87,111,0,0,62,9,16,0,3,10,0,0.0,0,0.0,0.0
18,2025,2,0,200,1,1,0,603,204,99,692,2760,155,154,50,3,20,84,97,10,7,73,11,15,1,7,7,1,4.2466,0,-5.6263,7.0694
18,2025,2,0,200,1,3,0,603,204,99,692,0,155,154,50,3,20,84,97,0,0,73,11,15,1,7,7,1,0.0,0,0.0,0.0
20,2016,2,0,200,1,1,0,588,150,119,648,2329,152,152,42,0,18,71,95,0,1,51,5,12,0,3,6,0,1.8071,0,-2.9298,0.4358
20,2016,2,0,200,1,3,0,588,150,119,648,0,152,152,42,0,18,71,95,0,0,51,5,12,0,3,6,0,0.0,0,0.0,0.0
