player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
42,2016,12,0,200,1,1,59,228,0,55,71,258,0,26,20,18,53,47,1101,1,62,0,3,7,39,39,11,0,1,0,5,0,0,1,6,3,57,6,0,44,5,62,0,0,2,0,1,9,2,-0.617,542.1,0,178,30,10,1.2834,1.7858
42,2016,12,0,200,1,3,59,228,0,55,71,258,0,26,20,18,53,47,0,1,62,0,0,0,0,39,11,0,1,0,5,0,0,1,6,3,0,6,0,0,0,62,0,0,0,0,0,9,2,0.0,542.1,0,178,0,0,0.0,0.0
42,2017,12,0,200,1,1,57,210,0,43,74,240,0,27,21,19,39,50,998,0,59,0,3,9,35,32,8,0,2,0,3,0,0,3,0,1,51,5,0,38,3,59,0,0,1,0,2,2,0,0.0232,512.6,0,171,29,12,2.0269,1.3751
42,2017,12,0,200,1,3,57,210,0,43,74,240,0,27,21,19,39,50,0,0,59,0,0,0,0,32,8,0,2,0,3,0,0,3,0,1,0,5,0,0,0,59,0,0,0,0,0,2,0,0.0,512.6,0,171,0,0,0.0,0.0
42,2018,12,0,200,1,1,59,222,0,45,81,242,0,18,24,24,44,52,1000,2,61,0,4,4,40,25,10,0,0,1,9,0,0,1,4,2,58,2,0,42,2,61,0,0,0,0,1,9,1,3.1286,462.5999,0,179,32,7,1.0535,0.9593
42,2018,12,0,200,1,3,59,222,0,45,81,242,0,18,24,24,44,52,0,2,61,0,0,0,0,25,10,0,0,1,9,0,0,1,4,2,0,2,0,0,0,61,0,0,0,0,0,9,1,0.0,462.5999,0,179,0,0,0.0,0.0
42,2019,12,0,200,1,1,60,223,0,47,80,259,0,28,21,21,45,52,983,0,61,0,3,7,40,28,12,2,1,0,7,0,0,4,2,5,60,2,0,41,1,61,0,0,2,1,0,5,2,2.5143,582.8,0,180,37,7,1.0795,1.7237
42,2019,12,0,200,1,3,60,223,0,47,80,259,0,28,21,21,45,52,0,0,61,0,0,0,0,28,12,2,1,0,7,0,0,4,2,5,0,2,0,0,0,61,0,0,0,0,0,5,2,0.0,582.8,0,180,0,0,0.0,0.0
42,2020,12,0,200,1,1,66,242,0,47,85,272,0,28,18,16,46,63,1112,0,63,0,7,5,38,28,10,0,1,2,7,0,0,5,5,1,59,4,0,42,4,63,0,0,0,0,1,4,4,2.4698,600.0997,0,198,40,7,1.7183,2.7518
42,2020,12,0,200,1,3,66,242,0,47,85,272,0,28,18,16,46,63,0,0,63,0,0,0,0,28,10,0,1,2,7,0,0,5,5,1,0,4,0,0,0,63,0,0,0,0,0,4,4,0.0,600.0997,0,198,0,0,0.0,0.0
42,2021,12,0,200,1,1,58,209,0,40,73,249,0,37,23,22,46,49,1022,0,62,0,5,6,38,29,4,0,1,1,6,0,1,2,1,1,57,4,0,44,6,62,0,0,1,0,2,5,1,-0.0223,592.2001,0,174,31,9,0.6492,1.2204
42,2021,12,0,200,1,3,58,209,0,40,73,249,0,37,23,22,46,49,0,0,62,0,0,0,0,29,4,0,1,1,6,0,1,2,1,1,0,4,0,0,0,62,0,0,0,0,0,5,1,0.0,592.2001,0,174,0,0,0.0,0.0
42,2022,12,0,200,1,1,59,230,0,53,67,259,0,25,30,27,51,58,984,2,60,0,4,5,32,34,9,1,1,0,10,0,0,4,1,2,55,1,0,41,9,60,0,0,4,0,0,6,1,-1.0473,552.7,0,179,31,12,-0.0184,0.006
42,2022,12,0,200,1,3,59,230,0,53,67,259,0,25,30,27,51,58,0,2,60,0,0,0,0,34,9,1,1,0,10,0,0,4,1,2,0,1,0,0,0,60,0,0,0,0,0,6,1,0.0,552.7,0,179,0,0,0.0,0.0
42,2023,12,0,200,1,1,70,248,0,45,87,299,0,48,22,21,58,55,1168,0,63,0,7,6,31,27,11,0,0,1,6,0,0,7,1,3,54,4,0,36,5,63,0,0,4,2,2,2,2,2.9064,741.4003,0,210,42,10,1.0264,2.6675
42,2023,12,0,200,1,3,70,248,0,45,87,299,0,48,22,21,58,55,0,0,63,0,0,0,0,27,11,0,0,1,6,0,0,7,1,3,0,4,0,0,0,63,0,0,0,0,0,2,2,0.0,741.4003,0,210,0,0,0.0,0.0
42,2024,12,0,200,1,1,62,238,0,58,71,271,0,29,38,33,49,61,1058,2,65,0,7,10,38,36,14,2,1,0,8,0,0,4,1,1,54,3,0,48,10,65,0,0,1,0,0,15,2,-1.7941,611.1999,0,188,26,15,0.6839,-0.8828
42,2024,12,0,200,1,3,62,238,0,58,71,271,0,29,38,33,49,61,0,2,65,0,0,0,0,36,14,2,1,0,8,0,0,4,1,1,0,3,0,0,0,65,0,0,0,0,0,15,2,0.0,611.1999,0,188,0,0,0.0,0.0
42,2025,12,0,200,1,1,69,254,0,47,83,294,0,33,24,21,59,67,1210,2,69,0,4,6,38,33,9,1,3,0,5,0,0,1,3,3,58,0,0,43,5,69,0,0,2,0,3,12,7,2.3744,681.2999,0,209,36,9,1.5467,2.0653
42,2025,12,0,200,1,3,69,254,0,47,83,294,0,33,24,21,59,67,0,2,69,0,0,0,0,33,9,1,3,0,5,0,0,1,3,3,0,0,0,0,0,69,0,0,0,0,0,12,7,0.0,681.2999,0,209,0,0,0.0,0.0
43,2016,23,0,200,1,1,97,356,0,80,92,400,0,34,36,30,74,111,1547,0,72,0,4,2,4,57,11,2,3,1,11,1,1,6,5,4,21,7,0,7,3,72,0,0,10,5,11,36,17,1.3176,342.2001,0,291,18,9,0.6643,1.5234
43,2016,23,0,200,1,3,97,356,0,80,92,400,0,34,36,30,74,111,0,0,72,0,0,0,0,57,11,2,3,1,11,1,1,6,5,4,0,7,0,0,0,72,0,0,0,0,0,36,17,0.0,342.2001,0,291,0,0,0.0,0.0
43,2017,23,0,200,1,1,84,316,0,76,90,363,0,37,45,44,71,79,1428,1,71,0,5,5,0,52,12,0,4,0,12,1,0,3,4,6,19,8,0,9,9,71,0,0,10,4,10,39,14,-1.4108,360.4001,0,253,20,15,-0.1029,-0.2278
43,2017,23,0,200,1,3,84,316,0,76,90,363,0,37,45,44,71,79,0,1,71,0,0,0,0,52,12,0,4,0,12,1,0,3,4,6,0,8,0,0,0,71,0,0,0,0,0,39,14,0.0,360.4001,0,253,0,0,0.0,0.0
43,2018,23,0,200,1,1,90,335,0,78,96,372,0,30,39,37,71,88,1415,2,73,0,4,4,1,51,10,0,2,2,15,0,0,2,2,5,14,10,0,2,1,73,0,0,10,3,16,30,8,1.1154,362.0002,0,272,20,11,-0.1246,0.7339
43,2018,23,0,200,1,3,90,335,0,78,96,372,0,30,39,37,71,88,0,2,73,0,0,0,0,51,10,0,2,2,15,0,0,2,2,5,0,10,0,0,0,73,0,0,0,0,0,30,8,0.0,362.0002,0,272,0,0,0.0,0.0
43,2019,23,0,200,1,1,86,324,0,72,88,373,0,37,44,38,74,90,1440,1,67,0,4,5,1,55,4,0,3,2,11,0,0,6,3,9,13,5,0,7,6,67,0,0,15,1,12,24,7,0.2497,362.7001,0,259,22,11,0.0527,-0.0016
43,2019,23,0,200,1,3,86,324,0,72,88,373,0,37,44,38,74,90,0,1,67,0,0,0,0,55,4,0,3,2,11,0,0,6,3,9,0,5,0,0,0,67,0,0,0,0,0,24,7,0.0,362.7001,0,259,0,0,0.0,0.0
43,2020,23,0,200,1,1,85,320,0,76,91,353,0,27,33,33,63,89,1431,0,71,0,5,0,1,50,13,0,3,4,9,0,0,3,4,3,27,7,0,4,3,71,0,0,6,1,8,29,10,-0.4374,291.9001,0,255,15,10,0.9091,1.0797
43,2020,23,0,200,1,3,85,320,0,76,91,353,0,27,33,33,63,89,0,0,71,0,0,0,0,50,13,0,3,4,9,0,0,3,4,3,0,7,0,0,0,71,0,0,0,0,0,29,10,0.0,291.9001,0,255,0,0,0.0,0.0
43,2021,23,0,200,1,1,84,338,0,97,94,376,0,32,47,45,67,82,1430,0,66,0,2,3,2,63,17,1,2,2,15,0,0,3,3,3,11,5,0,6,4,66,0,0,12,1,9,41,17,-0.9897,361.5,0,252,18,15,-0.222,-0.5208
43,2021,23,0,200,1,3,84,338,0,97,94,376,0,32,47,45,67,82,0,0,66,0,0,0,0,63,17,1,2,2,15,0,0,3,3,3,0,5,0,0,0,66,0,0,0,0,0,41,17,0.0,361.5,0,252,0,0,0.0,0.0
43,2022,23,0,200,1,1,90,353,0,90,102,383,0,28,51,50,79,81,1492,2,69,0,1,2,3,51,16,0,1,0,23,0,0,3,1,1,12,9,0,7,4,69,0,0,14,0,15,28,4,0.5217,356.4001,0,272,16,9,-1.0082,-0.6485
43,2022,23,0,200,1,3,90,353,0,90,102,383,0,28,51,50,79,81,0,2,69,0,0,0,0,51,16,0,1,0,23,0,0,3,1,1,0,9,0,0,0,69,0,0,0,0,0,28,4,0.0,356.4001,0,272,0,0,0.0,0.0
43,2023,23,0,200,1,1,80,310,0,75,88,340,0,22,40,38,76,72,1340,2,61,0,4,2,1,47,8,0,1,2,18,0,0,3,4,7,13,7,0,7,6,61,0,0,9,0,11,31,13,0.1875,295.6,0,242,14,10,-0.4311,0.2159
43,2023,23,0,200,1,3,80,310,0,75,88,340,0,22,40,38,76,72,0,2,61,0,0,0,0,47,8,0,1,2,18,0,0,3,4,7,0,7,0,0,0,61,0,0,0,0,0,31,13,0.0,295.6,0,242,0,0,0.0,0.0
43,2023,23,0,200,1,21,3,13,0,3,6,16,0,3,1,1,1,3,55,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,-0.0219,7.7,0,10,0,0,0.0,0.0
43,2024,23,0,200,1,1,81,307,0,72,82,340,0,24,43,41,67,86,1328,0,66,0,7,2,1,41,21,0,3,1,9,0,0,3,3,6,14,6,0,3,2,66,0,0,9,0,13,24,2,0.7586,349.6002,0,243,18,7,0.7342,-0.1991
43,2024,23,0,200,1,3,81,307,0,72,82,340,0,24,43,41,67,86,0,0,66,0,0,0,0,41,21,0,3,1,9,0,0,3,3,6,0,6,0,0,0,66,0,0,0,0,0,24,2,0.0,349.6002,0,243,0,0,0.0,0.0
43,2025,23,0,200,1,1,90,342,0,78,87,373,0,20,41,36,75,99,1375,0,74,0,5,3,0,46,12,0,4,1,19,0,0,3,2,7,15,6,0,6,6,74,0,0,13,3,13,34,13,0.0654,361.4,0,270,19,12,-0.5607,0.5407
43,2025,23,0,200,1,3,90,342,0,78,87,373,0,20,41,36,75,99,0,0,74,0,0,0,0,46,12,0,4,1,19,0,0,3,2,7,0,6,0,0,0,74,0,0,0,0,0,34,13,0.0,361.4,0,270,0,0,0.0,0.0
44,2016,11,0,200,1,1,68,278,0,77,74,300,0,17,51,49,57,69,1146,1,46,0,1,3,0,43,13,0,2,2,19,1,0,4,2,3,13,4,0,0,0,46,0,0,1,0,1,38,10,-0.6093,171.0999,0,205,4,8,-0.7597,-1.5451
44,2016,11,0,200,1,3,68,278,0,77,74,300,0,17,51,49,57,69,0,1,46,0,0,0,0,43,13,0,2,2,19,1,0,4,2,3,0,4,0,0,0,46,0,0,0,0,0,38,10,0.0,171.0999,0,205,0,0,0.0,0.0
44,2017,11,0,200,1,1,75,267,0,54,82,290,0,16,31,31,52,81,1191,1,42,0,0,0,0,33,6,0,2,2,13,0,0,0,3,5,13,6,0,0,0,42,0,0,3,3,0,31,13,-0.3991,140.1,0,226,3,4,0.2639,0.8148
44,2017,11,0,200,1,3,75,267,0,54,82,290,0,16,31,31,52,81,0,1,42,0,0,0,0,33,6,0,2,2,13,0,0,0,3,5,0,6,0,0,0,42,0,0,0,0,0,31,13,0.0,140.1,0,226,0,0,0.0,0.0
44,2018,11,0,200,1,1,76,280,0,58,91,295,0,13,26,25,58,72,1205,0,46,0,2,0,1,31,14,0,1,0,13,1,0,0,1,1,19,5,0,1,0,46,0,0,0,1,1,30,8,0.0136,118.8999,0,228,5,5,0.7472,1.3411
44,2018,11,0,200,1,3,76,280,0,58,91,295,0,13,26,25,58,72,0,0,46,0,0,0,0,31,14,0,1,0,13,1,0,0,1,1,0,5,0,0,0,46,0,0,0,0,0,30,8,0.0,118.8999,0,228,0,0,0.0,0.0
44,2019,11,0,200,1,1,83,293,0,52,87,308,0,12,29,27,71,79,1197,0,45,0,3,0,0,26,9,0,1,0,17,0,0,0,3,2,13,11,0,1,1,45,0,0,1,0,1,24,5,0.3069,149.9,0,249,6,4,0.1219,1.4838
44,2019,11,0,200,1,3,83,293,0,52,87,308,0,12,29,27,71,79,0,0,45,0,0,0,0,26,9,0,1,0,17,0,0,0,3,2,0,11,0,0,0,45,0,0,0,0,0,24,5,0.0,149.9,0,249,0,0,0.0,0.0
44,2020,11,0,200,1,1,79,305,0,74,89,330,0,20,44,40,64,76,1261,0,48,0,1,1,0,44,12,0,1,0,18,1,0,0,1,4,13,8,0,0,0,48,0,0,3,0,0,31,9,0.1859,164.3,0,237,5,5,-0.4207,-0.3235
44,2020,11,0,200,1,3,79,305,0,74,89,330,0,20,44,40,64,76,0,0,48,0,0,0,0,44,12,0,1,0,18,1,0,0,1,4,0,8,0,0,0,48,0,0,0,0,0,31,9,0.0,164.3,0,237,0,0,0.0,0.0
44,2021,11,0,200,1,1,72,279,0,69,87,307,0,20,33,33,52,70,1215,0,44,0,3,2,0,42,13,1,1,2,12,0,0,0,6,6,9,4,0,0,0,44,0,0,2,1,0,32,9,0.357,229.6,0,216,9,5,0.3472,0.4258
44,2021,11,0,200,1,3,72,279,0,69,87,307,0,20,33,33,52,70,0,0,44,0,0,0,0,42,13,1,1,2,12,0,0,0,6,6,0,4,0,0,0,44,0,0,0,0,0,32,9,0.0,229.6,0,216,0,0,0.0,0.0
44,2022,11,0,200,1,1,70,271,0,71,74,301,0,25,35,34,65,62,1195,0,47,0,4,0,0,47,12,1,1,1,11,0,0,0,0,3,15,5,0,0,0,47,0,0,1,1,1,29,7,-0.1673,187.4001,0,210,4,3,-0.0482,0.0256
44,2022,11,0,200,1,3,70,271,0,71,74,301,0,25,35,34,65,62,0,0,47,0,0,0,0,47,12,1,1,1,11,0,0,0,0,3,0,5,0,0,0,47,0,0,0,0,0,29,7,0.0,187.4001,0,210,0,0,0.0,0.0
44,2023,11,0,200,1,1,81,305,0,69,100,325,0,17,35,34,73,61,1262,0,46,0,1,2,2,41,12,0,1,0,16,0,0,0,1,2,11,5,0,4,0,46,0,0,2,2,0,24,4,0.1937,179.7,0,243,5,5,0.3942,0.7627
44,2023,11,0,200,1,3,81,305,0,69,100,325,0,17,35,34,73,61,0,0,46,0,0,0,0,41,12,0,1,0,16,0,0,0,1,2,0,5,0,0,0,46,0,0,0,0,0,24,4,0.0,179.7,0,243,0,0,0.0,0.0
44,2024,11,0,200,1,1,85,310,0,65,93,338,0,17,28,27,69,84,1326,1,49,0,4,1,1,41,13,0,6,2,9,0,0,1,1,5,15,6,0,1,0,49,0,0,4,1,1,43,9,0.7166,222.5,0,256,11,5,1.3365,1.7545
44,2024,11,0,200,1,3,85,310,0,65,93,338,0,17,28,27,69,84,0,1,49,0,0,0,0,41,13,0,6,2,9,0,0,1,1,5,0,6,0,0,0,49,0,0,0,0,0,43,9,0.0,222.5,0,256,0,0,0.0,0.0
44,2025,11,0,200,1,1,72,269,0,59,79,296,0,22,29,27,65,66,1177,0,45,0,3,0,0,38,11,1,1,1,9,1,0,1,1,3,16,5,0,0,0,45,0,0,3,1,0,35,6,0.5084,141.2,0,216,5,1,0.6214,0.8388
44,2025,11,0,200,1,3,72,269,0,59,79,296,0,22,29,27,65,66,0,0,45,0,0,0,0,38,11,1,1,1,9,1,0,1,1,3,0,5,0,0,0,45,0,0,0,0,0,35,6,0.0,141.2,0,216,0,0,0.0,0.0
45,2016,17,0,200,1,1,88,331,0,84,115,401,0,56,59,59,61,75,1633,1,79,0,0,5,3,57,10,1,4,2,15,1,0,2,6,9,12,4,0,8,5,79,0,0,12,5,11,29,10,-1.1667,346.6003,0,265,13,15,-0.6719,-1.3336
45,2016,17,0,200,1,3,88,331,0,84,115,401,0,56,59,59,61,75,0,1,79,0,0,0,0,57,10,1,4,2,15,1,0,2,6,9,0,4,0,0,0,79,0,0,0,0,0,29,10,0.0,346.6003,0,265,0,0,0.0,0.0
45,2017,17,0,200,1,1,84,325,0,84,95,379,0,44,48,44,71,75,1488,2,73,0,0,2,3,53,14,0,5,0,17,1,1,4,0,4,17,6,0,6,3,73,0,0,13,2,9,40,12,-0.4499,344.1,0,254,14,14,-0.9411,-0.5245
45,2017,17,0,200,1,3,84,325,0,84,95,379,0,44,48,44,71,75,0,2,73,0,0,0,0,53,14,0,5,0,17,1,1,4,0,4,0,6,0,0,0,73,0,0,0,0,0,40,12,0.0,344.1,0,254,0,0,0.0,0.0
45,2018,17,0,200,1,1,86,312,0,60,112,356,0,40,35,30,58,82,1470,1,75,0,4,3,0,33,8,0,1,0,19,1,0,3,4,3,21,6,0,0,0,75,0,0,8,0,9,34,10,-0.5478,278.4001,0,259,12,12,-0.697,0.9284
45,2018,17,0,200,1,3,86,312,0,60,112,356,0,40,35,30,58,82,0,1,75,0,0,0,0,33,8,0,1,0,19,1,0,3,4,3,0,6,0,0,0,75,0,0,0,0,0,34,10,0.0,278.4001,0,259,0,0,0.0,0.0
45,2019,17,0,200,1,1,79,298,0,71,94,346,0,43,48,44,71,61,1423,1,70,0,5,5,2,35,13,0,1,0,23,0,0,2,3,4,23,7,0,6,4,70,0,0,9,0,8,39,10,-2.036,267.3999,0,238,11,17,-1.9989,-0.792
45,2019,17,0,200,1,3,79,298,0,71,94,346,0,43,48,44,71,61,0,1,70,0,0,0,0,35,13,0,1,0,23,0,0,2,3,4,0,7,0,0,0,70,0,0,0,0,0,39,10,0.0,267.3999,0,238,0,0,0.0,0.0
45,2020,17,0,200,1,1,84,316,0,74,109,371,0,46,45,38,56,78,1455,2,74,0,4,4,2,52,7,0,7,2,13,0,0,2,3,2,15,7,0,9,7,74,0,0,7,2,10,52,24,-0.1124,379.5002,0,254,17,17,-0.0219,-0.2204
45,2020,17,0,200,1,3,84,316,0,74,109,371,0,46,45,38,56,78,0,2,74,0,0,0,0,52,7,0,7,2,13,0,0,2,3,2,0,7,0,0,0,74,0,0,0,0,0,52,24,0.0,379.5002,0,254,0,0,0.0,0.0
45,2021,17,0,200,1,1,79,304,0,68,91,353,0,39,41,38,60,80,1402,0,71,0,5,2,0,35,13,0,3,2,18,0,0,4,3,7,12,3,0,1,1,71,0,0,17,2,10,37,13,-0.7159,290.7,0,237,11,13,-1.231,-0.1516
45,2021,17,0,200,1,3,79,304,0,68,91,353,0,39,41,38,60,80,0,0,71,0,0,0,0,35,13,0,3,2,18,0,0,4,3,7,0,3,0,0,0,71,0,0,0,0,0,37,13,0.0,290.7,0,237,0,0,0.0,0.0
45,2022,17,0,200,1,1,85,325,0,81,99,383,0,49,57,54,66,78,1517,0,75,0,2,4,1,42,17,0,4,2,20,0,0,4,6,5,19,4,0,5,3,75,0,0,7,4,4,38,9,-1.3134,296.6,0,255,11,13,-1.5712,-1.5739
45,2022,17,0,200,1,3,85,325,0,81,99,383,0,49,57,54,66,78,0,0,75,0,0,0,0,42,17,0,4,2,20,0,0,4,6,5,0,4,0,0,0,75,0,0,0,0,0,38,9,0.0,296.6,0,255,0,0,0.0,0.0
45,2023,17,0,200,1,1,84,304,0,62,85,356,0,44,30,27,64,94,1424,1,68,0,2,2,2,38,15,0,5,1,8,1,0,7,2,3,14,7,0,2,0,68,0,0,10,2,8,36,9,1.5834,336.1,0,253,18,4,0.6252,1.4697
45,2023,17,0,200,1,3,84,304,0,62,85,356,0,44,30,27,64,94,0,1,68,0,0,0,0,38,15,0,5,1,8,1,0,7,2,3,0,7,0,0,0,68,0,0,0,0,0,36,9,0.0,336.1,0,253,0,0,0.0,0.0
45,2024,17,0,200,1,1,79,306,0,73,100,357,0,45,53,46,57,73,1485,2,73,0,2,3,1,46,7,0,2,0,20,1,0,2,3,4,13,8,0,4,3,73,0,0,12,0,6,42,15,-1.5437,302.2,0,239,10,11,-1.3667,-1.3054
45,2024,17,0,200,1,3,79,306,0,73,100,357,0,45,53,46,57,73,0,2,73,0,0,0,0,46,7,0,2,0,20,1,0,2,3,4,0,8,0,0,0,73,0,0,0,0,0,42,15,0.0,302.2,0,239,0,0,0.0,0.0
45,2025,17,0,200,1,1,82,320,0,85,102,369,0,42,50,44,61,72,1466,0,71,0,4,3,0,48,18,0,4,1,18,2,0,3,5,3,13,5,0,5,5,71,0,0,10,1,12,42,14,-1.1414,314.9003,0,246,15,11,-0.807,-0.8287
45,2025,17,0,200,1,3,82,320,0,85,102,369,0,42,50,44,61,72,0,0,71,0,0,0,0,48,18,0,4,1,18,2,0,3,5,3,0,5,0,0,0,71,0,0,0,0,0,42,14,0.0,314.9003,0,246,0,0,0.0,0.0
48,2016,26,0,200,1,1,63,234,0,54,63,258,0,17,21,21,56,64,1025,1,64,0,3,5,39,36,11,0,4,0,7,1,0,2,0,3,58,5,0,49,10,64,0,0,3,0,1,12,3,0.4308,594.2999,0,190,30,12,1.0641,2.0793
48,2016,26,0,200,1,3,63,234,0,54,63,258,0,17,21,21,56,64,0,1,64,0,0,0,0,36,11,0,4,0,7,1,0,2,0,3,0,5,0,0,0,64,0,0,0,0,0,12,3,0.0,594.2999,0,190,0,0,0.0,0.0
48,2017,26,0,200,1,1,64,242,0,56,62,262,0,17,25,22,58,65,1030,1,65,0,1,6,47,38,10,1,1,1,7,0,0,2,1,1,62,4,0,49,2,65,0,0,1,1,1,7,0,2.0645,480.7998,0,193,35,9,0.9458,1.1612
48,2017,26,0,200,1,3,64,242,0,56,62,262,0,17,25,22,58,65,0,1,65,0,0,0,0,38,10,1,1,1,7,0,0,2,1,1,0,4,0,0,0,65,0,0,0,0,0,7,0,0.0,480.7998,0,193,0,0,0.0,0.0
48,2018,26,0,200,1,1,67,260,0,65,66,275,0,11,25,19,59,69,1030,1,64,0,8,6,34,47,13,0,2,0,5,0,0,5,1,2,57,4,0,42,8,64,0,0,1,0,1,14,4,1.1447,662.5003,0,202,32,12,2.4564,1.6566
48,2018,26,0,200,1,3,67,260,0,65,66,275,0,11,25,19,59,69,0,1,64,0,0,0,0,47,13,0,2,0,5,0,0,5,1,2,0,4,0,0,0,64,0,0,0,0,0,14,4,0.0,662.5003,0,202,0,0,0.0,0.0
48,2019,26,0,200,1,1,65,227,0,48,63,257,0,19,20,20,56,63,993,0,70,0,1,7,44,33,7,0,3,0,8,1,0,3,1,8,65,9,0,46,2,70,0,0,0,1,3,17,6,3.2799,568.8,0,195,42,8,0.3784,2.2553
48,2019,26,0,200,1,3,65,227,0,48,63,257,0,19,20,20,56,63,0,0,70,0,0,0,0,33,7,0,3,0,8,1,0,3,1,8,0,9,0,0,0,70,0,0,0,0,0,17,6,0.0,568.8,0,195,0,0,0.0,0.0
48,2020,26,0,200,1,1,62,230,0,47,67,251,0,17,13,12,59,57,939,2,61,0,2,7,40,32,8,2,0,0,7,0,0,5,2,2,57,3,0,42,2,61,0,0,1,0,0,4,0,1.9328,478.5999,0,188,32,9,1.2118,2.9582
48,2020,26,0,200,1,3,62,230,0,47,67,251,0,17,13,12,59,57,0,2,61,0,0,0,0,32,8,2,0,0,7,0,0,5,2,2,0,3,0,0,0,61,0,0,0,0,0,4,0,0.0,478.5999,0,188,0,0,0.0,0.0
48,2021,26,0,200,1,1,56,205,0,46,72,223,0,15,23,20,46,43,859,2,58,0,2,4,36,34,5,2,0,0,7,0,0,3,2,1,55,7,0,40,4,58,0,0,2,1,0,8,2,1.5079,377.5999,0,170,28,5,1.2511,0.7796
48,2021,26,0,200,1,3,56,205,0,46,72,223,0,15,23,20,46,43,0,2,58,0,0,0,0,34,5,2,0,0,7,0,0,3,2,1,0,7,0,0,0,58,0,0,0,0,0,8,2,0.0,377.5999,0,170,0,0,0.0,0.0
48,2022,26,0,200,1,1,80,287,0,55,87,309,0,16,18,17,72,74,1172,0,73,0,2,4,50,37,9,0,2,1,8,1,0,3,2,4,69,6,0,55,5,73,0,0,2,0,0,11,0,4.6517,713.3006,0,240,48,10,2.1864,3.9348
48,2022,26,0,200,1,3,80,287,0,55,87,309,0,16,18,17,72,74,0,0,73,0,0,0,0,37,9,0,2,1,8,1,0,3,2,4,0,6,0,0,0,73,0,0,0,0,0,11,0,0.0,713.3006,0,240,0,0,0.0,0.0
48,2023,26,0,200,1,1,65,244,0,52,76,269,0,20,22,21,53,60,1074,1,66,0,4,2,46,35,9,1,0,0,8,0,0,6,4,4,60,5,0,51,5,66,0,0,0,0,1,13,5,3.1062,550.7,0,196,40,8,1.4143,1.9321
48,2023,26,0,200,1,3,65,244,0,52,76,269,0,20,22,21,53,60,0,1,66,0,0,0,0,35,9,1,0,0,8,0,0,6,4,4,0,5,0,0,0,66,0,0,0,0,0,13,5,0.0,550.7,0,196,0,0,0.0,0.0
48,2024,26,0,200,1,1,70,259,0,58,77,282,0,16,17,16,69,54,1119,2,70,0,2,6,51,36,12,0,1,2,8,0,0,4,4,6,64,9,0,56,5,70,0,0,0,0,1,9,0,3.288,580.7998,0,212,36,8,1.4646,3.1147
48,2024,26,0,200,1,3,70,259,0,58,77,282,0,16,17,16,69,54,0,2,70,0,0,0,0,36,12,0,1,2,8,0,0,4,4,6,0,9,0,0,0,70,0,0,0,0,0,9,0,0.0,580.7998,0,212,0,0,0.0,0.0
48,2024,26,0,200,1,21,5,20,0,3,8,22,0,2,2,1,3,5,75,1,6,0,0,2,4,2,1,0,0,0,0,0,0,2,0,0,6,0,0,4,0,6,0,0,1,0,0,0,0,-0.2412,54.3,0,16,3,2,0.0,0.0
48,2025,26,0,200,1,1,63,239,0,59,59,265,0,19,32,32,49,72,987,2,67,0,2,8,39,37,10,0,2,1,11,0,0,3,0,5,59,9,0,44,5,67,0,0,1,0,3,10,1,-0.1832,576.0999,0,191,30,13,-0.3426,0.1051
48,2025,26,0,200,1,3,63,239,0,59,59,265,0,19,32,32,49,72,0,2,67,0,0,0,0,37,10,0,2,1,11,0,0,3,0,5,0,9,0,0,0,67,0,0,0,0,0,10,1,0.0,576.0999,0,191,0,0,0.0,0.0
49,2016,5,0,200,1,1,65,270,0,76,83,297,0,24,49,46,49,58,1155,1,65,0,7,6,4,44,16,0,0,0,16,0,0,4,6,3,21,3,0,8,4,65,0,0,2,2,17,11,3,-2.4645,399.5002,0,196,22,19,-0.4353,-1.779
49,2016,5,0,200,1,3,65,270,0,76,83,297,0,24,49,46,49,58,0,1,65,0,0,0,0,44,16,0,0,0,16,0,0,4,6,3,0,3,0,0,0,65,0,0,0,0,0,11,3,0.0,399.5002,0,196,0,0,0.0,0.0
49,2017,5,0,200,1,1,80,307,0,73,91,335,0,23,36,35,65,77,1243,0,79,0,4,6,5,48,7,1,1,1,17,0,0,5,0,3,22,6,0,9,4,79,0,0,6,0,29,12,5,0.6049,497.5,0,240,27,12,-0.1171,0.6653
49,2017,5,0,200,1,3,80,307,0,73,91,335,0,23,36,35,65,77,0,0,79,0,0,0,0,48,7,1,1,1,17,0,0,5,0,3,0,6,0,0,0,79,0,0,0,0,0,12,5,0.0,497.5,0,240,0,0,0.0,0.0
49,2018,5,0,200,1,1,83,293,0,50,86,315,0,16,23,23,70,84,1187,1,75,0,5,5,7,23,16,0,1,0,11,0,0,4,0,5,31,5,0,10,3,75,0,0,1,2,23,12,1,1.7642,382.8,0,250,24,8,1.0454,2.2896
49,2018,5,0,200,1,3,83,293,0,50,86,315,0,16,23,23,70,84,0,1,75,0,0,0,0,23,16,0,1,0,11,0,0,4,0,5,0,5,0,0,0,75,0,0,0,0,0,12,1,0.0,382.8,0,250,0,0,0.0,0.0
