player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr,pa,pm
1286,2017,15,200,1,0,3,45,0,45,0,42,35,0,0,5,0,0,0,0,0,6,5,0,3,3,3,3,0,0,1,1,0,0,0,0,0.0,0.0,0.666,7,7
1286,2017,15,200,1,0,7,2,0,2,0,18,9,0,0,0,0,0,0,0,0,2,3,0,2,1,1,1,0,0,1,0,0,0,1,0,0.0,0.0,-0.7035,5,2
1286,2017,15,200,1,0,5,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,-0.0585,2,1
1286,2017,15,200,1,0,2,4,0,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.0087,0,0
1286,2018,15,200,1,0,4,597,237,344,0,1362,162,162,16,76,0,0,0,0,1,240,266,16,318,264,50,29,60,17,53,3,80,4,27,0,0.0,0.0,-21.4179,588,317
1286,2018,15,200,1,0,3,27,1,26,0,35,31,0,0,3,0,0,0,0,1,4,4,0,5,5,1,1,0,0,1,0,1,0,0,0,0.0,0.0,-0.0271,8,6
1286,2018,15,200,1,0,7,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,-0.1416,-0.2246,3,0
1286,2018,15,200,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
1286,2018,15,200,1,0,2,5,0,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135,0.0,0.0064,0,0
1286,2019,15,200,1,0,4,609,262,335,0,1377,162,162,12,89,0,0,0,0,1,230,262,12,278,234,64,39,39,9,60,11,65,1,42,0,0.0,-0.0078,-19.9999,548,294
1286,2019,15,200,1,0,3,22,1,21,0,28,28,0,0,0,0,0,0,0,2,5,5,0,5,4,2,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.1344,7,6
1286,2019,15,200,1,0,7,3,0,3,0,14,8,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.052,4,3
1286,2019,15,200,1,0,2,4,0,4,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0522,0,0
1286,2019,15,200,1,0,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0171,1,1
1286,2020,15,200,1,0,4,630,274,341,0,1388,162,162,15,102,0,0,0,0,1,245,267,15,313,272,57,42,44,14,50,1,72,2,35,0,0.0,-0.0278,-15.6328,571,331
1286,2020,15,200,1,0,3,26,1,24,0,23,22,0,1,0,0,0,0,0,1,4,3,1,2,2,1,1,1,0,1,1,0,0,0,0,0.0,0.0,0.0869,5,4
1286,2020,15,200,1,0,7,4,0,4,0,14,9,0,0,0,0,0,0,0,0,4,5,0,3,3,2,1,0,0,1,0,0,0,1,0,0.0,-0.4051,-0.6372,7,4
1286,2020,15,200,1,0,5,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,-0.3684,1,0
1286,2020,15,200,1,0,2,4,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.0041,0,0
1286,2021,15,200,1,0,4,648,296,339,0,1375,162,162,13,99,0,0,0,0,0,277,306,13,345,297,58,32,67,17,43,3,73,4,37,0,0.0,0.0,-20.7575,623,353
1286,2021,15,200,1,0,7,2,0,2,0,20,13,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,-0.0039,-0.0311,3,2
1286,2021,15,200,1,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
1286,2021,15,200,1,0,3,13,1,12,0,21,20,0,0,1,0,0,0,0,2,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0475,4,4
1286,2021,15,200,1,0,2,3,0,3,4,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1131,0,0
1286,2022,15,200,1,0,4,616,270,339,0,1378,162,162,7,96,0,0,0,0,1,253,269,7,308,278,57,31,47,15,53,7,78,3,41,0,0.0,0.0,-10.6285,584,334
1286,2022,15,200,1,0,7,2,0,2,0,18,11,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0131,4,2
1286,2022,15,200,1,0,3,15,1,14,0,17,15,0,0,2,0,0,0,0,2,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0329,3,3
1286,2022,15,200,1,0,5,2,1,1,0,4,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0343,1,1
1286,2022,15,200,1,0,2,3,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0138,1,1
1286,2023,15,200,1,0,4,647,292,346,0,1365,162,162,9,105,0,0,0,0,2,242,263,9,290,257,58,33,46,15,52,5,70,1,26,0,0.0,-0.0278,-13.3698,542,311
1286,2023,15,200,1,0,7,4,0,4,0,23,12,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,1,1,1,0,0,0,1,0,0.0,-0.1232,0.1345,6,4
1286,2023,15,200,1,0,2,2,0,2,4,2,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135,0.0,-0.1122,0,0
1286,2023,15,200,1,0,3,28,0,28,0,26,26,0,0,3,0,0,0,0,2,5,5,0,3,3,2,2,0,0,1,0,0,0,1,0,0.0,0.0,0.0331,7,5
1286,2023,15,200,1,0,5,0,0,0,0,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
1286,2024,15,200,1,0,4,650,306,335,0,1375,162,162,9,120,0,0,0,0,0,262,282,9,316,281,57,31,55,19,59,3,79,3,28,0,0.0,-0.04,-14.6621,594,337
1286,2024,15,200,1,0,7,1,0,0,0,11,9,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,2,0
1286,2024,15,200,1,0,3,31,3,28,0,39,32,0,0,2,0,0,0,0,1,2,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0409,3,2
1286,2024,15,200,1,0,5,1,0,0,0,7,6,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.5423,1,0
1286,2024,15,200,1,0,2,2,0,2,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.051,0,0
1286,2025,15,200,1,0,4,604,262,330,0,1377,162,162,12,104,0,0,0,0,2,240,261,12,290,257,57,37,46,15,65,4,82,0,30,0,0.0,0.0,-14.9199,570,313
1286,2025,15,200,1,0,3,17,0,17,0,21,22,0,0,2,0,0,0,0,2,2,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.0705,4,3
1286,2025,15,200,1,0,7,2,0,2,0,17,9,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,1,0,0,0,2,0,0.0,-0.1416,0.0064,5,2
1286,2025,15,200,1,0,5,1,1,0,0,7,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0489,1,1
1288,2016,3,200,1,0,4,549,248,294,0,1233,146,146,7,76,0,0,0,0,0,224,247,7,284,249,45,28,44,18,40,8,75,2,26,0,0.0,-0.0278,-11.2246,514,305
1288,2016,3,200,1,0,6,35,25,10,0,59,35,0,0,1,0,0,0,0,0,28,30,0,29,27,2,2,4,0,5,2,2,1,0,0,0.0,0.0,-0.2165,42,32
1288,2016,3,200,1,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
1288,2017,3,200,1,0,4,563,270,283,0,1239,146,146,10,76,0,0,0,0,0,248,270,10,287,255,56,33,43,14,53,6,66,3,23,0,0.0,0.0,-12.4434,528,311
1288,2017,3,200,1,0,6,22,17,4,0,50,26,0,1,2,0,0,0,0,1,18,19,1,17,15,1,0,2,2,3,0,2,0,4,0,0.0,0.0,-0.7351,29,17
1288,2017,3,200,1,0,5,1,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0293,1,1
1288,2018,3,200,1,0,4,542,241,291,0,1249,146,146,10,76,0,0,0,0,0,230,242,10,289,250,47,31,39,10,58,10,64,7,23,0,0.0,0.0,-8.7579,520,308
1288,2018,3,200,1,0,6,26,17,8,0,53,27,0,1,3,0,0,0,0,1,19,20,1,19,17,0,0,1,0,3,2,3,0,1,0,0.0,0.0,-0.4356,27,19
1288,2019,3,200,1,0,4,570,258,304,0,1243,146,146,8,84,0,0,0,0,0,242,266,8,300,266,46,33,53,14,48,3,57,3,20,0,0.0,0.0,-13.1545,524,319
1288,2019,3,200,1,0,6,26,21,4,0,40,21,0,1,3,0,0,0,0,1,21,23,1,23,21,0,0,0,0,2,0,5,1,0,0,0.0,0.0,-0.7966,30,22
1288,2019,3,200,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
1288,2020,3,200,1,0,4,516,224,282,0,1234,146,146,10,67,1,0,0,0,1,222,241,10,278,245,43,31,42,10,44,2,69,2,30,0,0.0,0.0,-12.9766,506,290
