player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr,pa,pm
7,2024,8,200,1,0,4,1,1,0,0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.1299,2,1
7,2024,8,200,1,0,6,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.1952,1,1
7,2025,8,200,1,0,3,1107,59,1041,0,1217,141,140,7,94,1,0,0,0,2,156,150,6,199,193,30,27,12,8,12,3,12,1,5,0,0.0,0.0,1.0391,270,232
7,2025,8,200,1,0,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
7,2025,8,200,1,0,4,6,4,2,0,19,11,0,0,1,0,0,0,0,2,4,5,0,4,4,0,0,0,0,3,0,0,0,1,0,0.0,0.0,-0.2877,8,4
9,2016,24,200,1,0,3,164,8,155,0,199,22,22,1,14,0,0,0,0,0,25,25,1,34,32,1,1,4,3,0,0,4,0,0,0,0.0,0.0,-0.3414,43,36
9,2017,24,200,1,0,5,2,2,0,0,9,4,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.5536,2,2
9,2017,24,200,1,0,3,184,10,173,0,200,22,22,1,15,0,0,0,0,0,26,25,1,35,34,2,1,5,4,1,1,2,1,3,0,0.0,0.0,0.567,48,41
9,2018,24,200,1,0,3,157,7,149,0,188,22,22,1,3,0,0,0,0,2,22,22,1,27,26,3,3,3,1,3,2,1,0,1,0,0.0,0.0,-0.159,38,32
9,2018,24,200,1,0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0342,1,1
9,2019,24,200,1,0,3,156,9,147,0,199,22,22,0,19,0,0,0,0,1,21,21,0,35,35,3,2,2,1,4,0,2,0,0,0,0.0,0.0,-0.3543,46,38
9,2019,24,200,1,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
9,2019,24,200,1,0,4,2,0,2,0,4,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1124,2,2
9,2020,24,200,1,0,3,191,13,177,0,194,22,22,1,15,0,0,0,0,0,32,31,1,36,34,5,4,5,2,0,0,1,0,0,0,0.0,0.0,-0.6514,47,40
9,2020,24,200,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
9,2020,24,200,1,0,6,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0286,1,1
9,2021,24,200,1,0,3,173,12,160,0,199,22,22,1,10,0,0,0,0,2,27,26,0,34,34,5,5,4,1,1,0,1,0,0,0,0.0,0.0,0.3099,45,40
9,2021,24,200,1,0,5,4,1,3,0,5,3,0,0,0,0,0,0,0,0,2,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0957,3,3
9,2022,24,200,1,0,3,194,16,178,0,196,22,22,0,12,0,0,0,0,0,32,31,0,40,39,7,7,3,1,1,0,3,0,1,0,0.0,0.0,0.363,55,47
9,2022,24,200,1,0,5,3,3,0,0,8,4,0,0,0,0,0,0,0,0,3,3,0,0,0,2,2,0,0,0,0,1,1,0,0,0.0,0.0,0.3375,3,3
9,2022,24,200,1,0,6,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0306,1,1
9,2023,24,200,1,0,5,3,2,1,0,7,3,0,0,0,0,0,0,0,0,3,3,0,2,2,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1074,3,3
9,2023,24,200,1,0,3,168,6,161,0,194,22,22,1,13,0,0,0,0,0,18,18,1,29,28,9,6,2,0,1,0,0,0,1,0,0.0,0.0,-1.1836,42,34
9,2023,24,200,1,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
9,2023,24,200,1,0,6,2,1,1,0,1,1,0,0,0,0,0,0,0,2,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0126,3,2
9,2024,24,200,1,0,3,178,10,167,0,195,22,22,1,12,0,0,0,0,2,22,20,1,32,32,6,2,5,2,1,0,0,0,1,0,0.0,0.0,-0.6948,45,36
9,2024,24,200,1,0,5,3,1,1,0,5,4,0,1,0,0,0,0,0,2,3,3,1,3,2,0,0,0,0,0,0,1,0,0,0,0.0,0.0,-0.5688,4,2
9,2025,24,200,1,0,3,174,7,167,0,192,22,22,0,16,0,0,0,0,0,24,23,0,31,30,6,4,0,0,1,1,2,0,2,0,0.0,0.0,0.2377,42,35
9,2025,24,200,1,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
10,2016,11,200,1,0,3,1195,66,1124,0,1348,162,162,5,110,0,0,0,0,2,167,159,5,200,196,39,32,21,15,11,5,12,2,4,0,0.0,0.0,3.4688,287,250
10,2016,11,200,1,0,4,40,21,18,0,87,40,0,1,4,0,0,0,0,2,20,24,1,22,21,4,1,1,0,4,2,3,0,1,0,0.0,0.0,-1.2398,35,24
10,2016,11,200,1,0,5,1,1,0,0,4,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0344,1,1
10,2017,11,200,1,0,3,1244,70,1170,0,1339,162,162,4,109,0,0,0,0,2,163,149,4,199,192,38,34,20,15,15,6,9,1,5,0,0.0,0.0,4.7265,286,248
10,2017,11,200,1,0,4,35,17,18,0,85,41,0,0,6,0,0,0,0,1,16,21,0,14,13,5,3,3,2,1,0,5,1,3,0,0.0,0.0,-0.959,31,19
10,2017,11,200,1,0,5,2,2,0,0,6,4,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0655,2,2
10,2018,11,200,1,0,3,1278,65,1209,0,1355,162,162,4,105,0,0,0,0,2,162,153,4,202,199,35,27,12,8,15,3,11,0,3,0,0.0,0.0,1.3072,278,237
10,2018,11,200,1,0,4,22,9,13,0,68,44,0,0,3,0,0,0,0,1,9,10,0,17,14,0,0,1,0,3,0,6,1,2,0,0.0,0.0,-0.7038,29,15
10,2018,11,200,1,0,5,1,1,0,0,7,7,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0342,1,1
10,2019,11,200,1,0,3,1249,69,1179,0,1359,162,162,1,122,0,0,0,0,1,167,160,1,216,212,32,29,18,12,15,5,7,1,4,0,0.0,0.0,3.5341,292,259
10,2019,11,200,1,0,4,29,15,14,0,64,35,0,0,9,0,0,0,0,1,11,12,0,10,10,3,3,1,0,1,0,2,0,5,0,0.0,0.0,0.0952,22,13
10,2019,11,200,1,0,5,1,1,0,0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0.0159,2,1
10,2020,11,200,1,0,3,1234,66,1166,0,1315,162,162,2,114,0,0,0,0,2,160,151,2,218,214,22,18,14,11,11,3,7,0,2,0,0.0,0.0,3.2899,274,246
10,2020,11,200,1,0,4,50,22,28,0,102,50,0,0,12,0,0,0,0,2,14,15,0,19,16,3,3,2,2,6,0,3,0,3,0,0.0,0.0,-0.3239,36,21
10,2020,11,200,1,0,5,2,2,0,0,6,4,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0608,2,2
10,2021,11,200,1,0,3,1228,61,1161,0,1346,162,162,6,123,0,0,0,0,0,163,160,5,211,204,27,25,14,10,6,3,8,1,2,0,0.0,0.0,1.0235,268,243
10,2021,11,200,1,0,4,45,19,26,0,82,42,0,0,8,0,0,0,0,1,18,19,0,18,17,4,3,4,2,3,0,1,1,3,0,0.0,0.0,0.2827,33,23
10,2021,11,200,1,0,5,1,1,0,0,4,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,-0.3438,2,1
10,2022,11,200,1,0,3,1215,62,1151,0,1320,162,162,2,95,0,0,0,0,1,177,168,2,210,207,36,33,9,7,14,7,7,2,2,0,0.0,0.0,5.8451,278,256
10,2022,11,200,1,0,4,50,22,28,0,108,58,0,0,9,0,0,0,0,1,20,21,0,20,18,4,4,6,2,4,1,10,0,1,0,0.0,0.0,-0.1412,45,25
10,2022,11,200,1,0,5,3,3,0,0,8,5,0,0,0,0,0,0,0,0,3,3,0,1,1,2,2,1,0,0,0,0,0,0,0,0.0,0.0,-0.0765,4,3
10,2023,11,200,1,0,3,1216,62,1147,0,1329,162,162,7,106,0,0,0,0,0,157,148,7,203,192,27,23,18,11,14,5,4,0,4,0,0.0,0.0,-0.1903,270,231
10,2023,11,200,1,0,4,40,22,17,0,96,47,0,1,4,0,0,0,0,2,24,26,1,22,22,3,0,6,4,7,1,5,0,1,0,0.0,0.0,-0.5091,44,27
10,2023,11,200,1,0,5,1,1,0,0,7,6,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03,1,1
10,2024,11,200,1,0,3,1255,58,1191,0,1336,162,162,6,105,0,0,0,0,1,164,158,5,214,205,26,24,15,12,6,2,9,0,3,0,0.0,0.0,1.3301,273,243
10,2024,11,200,1,0,4,35,19,16,0,94,47,0,0,7,0,0,0,0,1,16,17,0,20,16,4,1,1,0,5,1,3,0,1,0,0.0,0.0,-1.359,34,18
10,2024,11,200,1,0,5,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.8237,2,0
10,2025,11,200,1,0,3,1227,56,1169,0,1356,162,162,2,121,0,0,0,0,2,164,157,2,225,221,29,22,12,5,10,6,11,2,3,0,0.0,0.0,2.7449,290,256
10,2025,11,200,1,0,4,38,15,21,0,75,39,0,2,3,0,0,0,0,0,19,19,2,18,14,5,4,3,2,0,0,5,1,0,0,0.0,0.0,-0.5213,31,21
10,2025,11,200,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
14,2016,2,200,1,0,2,1448,87,1349,656,1433,162,162,12,4,0,11,136,35,2,31,36,7,40,39,11,11,19,11,0,0,0,0,0,0,9.585,0.0,-0.8735,70,61
14,2017,2,200,1,0,2,1440,78,1358,660,1430,162,162,4,4,0,13,147,29,2,15,18,1,25,23,12,11,10,7,0,0,1,0,0,0,11.475,0.0,-1.2538,48,41
14,2018,2,200,1,0,2,1452,67,1380,602,1440,162,162,5,5,0,13,129,29,1,17,26,0,37,34,15,14,20,11,0,0,2,0,0,0,5.805,0.0,-2.0151,74,59
14,2019,2,200,1,0,2,1425,74,1347,711,1441,162,162,4,4,0,2,150,25,1,27,33,1,44,41,10,10,18,15,0,0,4,0,0,0,9.99,0.0,-0.7537,76,66
14,2020,2,200,1,0,2,1441,87,1347,667,1444,162,162,7,5,0,5,161,31,1,22,26,2,32,30,13,12,14,8,0,0,1,0,0,0,13.23,0.0,-1.1412,60,50
14,2021,2,200,1,0,2,1414,58,1351,618,1438,162,162,5,4,0,11,132,25,1,14,21,1,43,38,4,4,14,7,0,0,0,0,0,0,8.37,0.0,-3.1539,61,49
14,2022,2,200,1,0,2,1471,96,1365,667,1441,162,162,10,5,0,14,139,32,0,20,23,1,39,38,8,8,11,6,0,0,0,0,0,0,7.965,0.0,-0.6027,58,52
14,2023,2,200,1,0,2,1444,86,1357,671,1436,162,162,1,4,0,19,162,35,2,22,24,0,37,36,12,11,10,6,0,0,0,0,0,0,7.965,0.0,-2.4082,59,53
14,2024,2,200,1,0,2,1429,68,1353,648,1429,162,162,8,1,0,8,131,31,0,19,21,3,30,30,15,14,14,10,0,0,1,0,0,0,10.935,0.0,1.5529,60,54
14,2025,2,200,1,0,2,1439,91,1338,642,1436,162,162,10,4,0,12,135,33,0,23,26,0,30,29,11,11,16,11,0,0,0,0,0,0,7.965,0.0,2.4564,57,51
16,2016,2,200,1,0,3,5,0,5,0,5,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.1103,1,1
16,2016,2,200,1,0,4,23,11,12,0,39,37,0,0,2,0,0,0,0,1,10,12,0,12,11,1,1,4,1,3,1,5,0,0,0,0.0,0.0,-0.5666,25,14
16,2017,2,200,1,0,3,5,0,5,0,6,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0107,1,1
16,2017,2,200,1,0,4,14,10,4,0,42,42,0,0,1,0,0,0,0,2,11,11,0,8,8,3,3,2,1,1,0,3,0,3,0,0.0,0.0,0.4234,20,12
16,2017,2,200,1,0,5,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0327,1,1
16,2018,2,200,1,0,3,1,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
16,2018,2,200,1,0,4,20,6,13,0,37,38,0,1,3,0,0,0,0,2,6,7,1,10,8,2,1,0,0,2,1,2,0,1,0,0.0,0.0,-0.7289,17,10
16,2018,2,200,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
16,2019,2,200,1,0,3,3,0,3,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
16,2019,2,200,1,0,4,31,11,20,0,49,45,0,0,5,0,0,0,0,2,7,9,0,12,11,3,2,2,0,2,0,2,0,0,0,0.0,0.0,-0.8192,21,13
16,2019,2,200,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
16,2020,2,200,1,0,3,2,0,2,0,5,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
16,2020,2,200,1,0,4,28,17,11,0,50,52,0,0,5,0,0,0,0,0,15,18,0,14,13,3,1,5,2,3,0,3,0,1,0,0.0,0.0,-1.1747,29,16
16,2020,2,200,1,0,5,1,1,0,0,8,2,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0304,1,1
